,Phe,,Cys,,Tyr,,Gln,,Leu,,Asn,,Gly,,Ile,,Pro,,Arg,,Ala,,Asp,,Glu,,His,,Lys,,Met,,Ser,,Thr,,Trp,,Val
1570.41,118.736,1570.5,121.213,1570.5,44.5271,1570.41,133.578,1570.5,158.319,1570.41,44.5259,1570.53,27.211,1570.41,71.7363,1569.92,56.9219,1570.41,118.736,1570.38,74.95215,1570.38,62.1967,1570.38,113.961642857143,1570.38,184.03972,1570.38,68.5576285714286,1570.38,109.34172,1570.38,258.908666666667,1570.38,139.351,1570.38,110.640509090909,1570.38,70.9112666666666
1569.4,136.026,1569.49,118.716,1569.49,54.4117,1569.4,113.767,1569.49,145.922,1569.4,37.0979,1569.52,29.6791,1569.4,84.0886,1568.91,56.9109,1569.4,128.606,1569.37,74.19595,1569.37,60.7701857142857,1569.37,117.121142857143,1569.37,188.95236,1569.37,69.2507428571429,1569.37,97.9430799999999,1569.37,258.860666666667,1569.37,140.148666666667,1569.37,109.270236363636,1569.37,75.0193666666666
1568.39,103.855,1568.48,126.112,1568.48,51.9286,1568.39,136,1568.48,155.786,1568.39,44.5091,1568.51,42.0374,1568.39,76.6545,1567.89,79.1652,1568.39,123.636,1568.36,75.0476,1568.36,63.2302714285714,1568.36,119.571357142857,1568.36,181.99948,1568.36,71.0038,1568.36,88.0324599999999,1568.36,258.816,1568.36,124.463,1568.36,107.903054545455,1568.36,78.3035666666666
1567.38,123.613,1567.47,113.727,1567.47,44.5018,1567.38,106.307,1567.47,138.45,1567.38,39.5561,1567.5,34.6125,1567.38,54.3897,1566.88,86.5702,1567.38,111.252,1567.35,75.7749,1567.35,62.8651142857143,1567.35,122.0235,1567.35,166.14088,1567.35,68.5174714285714,1567.35,79.1141,1567.35,247.225333333333,1567.35,131.854,1567.35,108.107418181818,1567.35,79.9364333333333
1566.36,91.4562,1566.45,131.008,1566.45,42.0215,1566.36,123.589,1566.45,113.705,1566.36,46.964,1566.49,46.9652,1566.36,71.6819,1565.87,69.2429,1566.36,128.533,1566.34,74.648,1566.34,62.5014285714285,1566.34,121.471642857143,1566.34,157.21108,1566.34,66.0311428571429,1566.34,74.1564399999999,1566.34,247.178,1566.34,124.412666666667,1566.34,105.838054545455,1566.34,77.4496333333333
1565.35,86.4962,1565.44,133.455,1565.44,61.7846,1565.35,128.509,1565.44,118.626,1565.35,61.783,1565.48,34.5994,1565.35,56.8404,1564.86,86.5369,1565.35,138.394,1565.33,74.2635,1565.33,60.3726285714285,1565.33,122.684571428571,1565.33,150.26024,1565.33,67.0784142857143,1565.33,70.68148,1565.33,247.134,1565.33,136.747666666667,1565.33,105.8193,1565.33,79.9064
1564.34,96.3632,1564.43,135.9,1564.43,54.3601,1564.34,128.484,1564.43,138.371,1564.34,64.2421,1564.46,34.5928,1564.34,51.8879,1563.85,56.8561,1564.34,118.601,1564.32,75.60815,1564.32,58.9483714285714,1564.32,119.839071428571,1564.32,146.2718,1564.32,68.8301142857143,1564.32,67.2080999999999,1564.32,233.91,1564.32,137.542333333333,1564.32,107.146481818182,1564.32,73.3027333333333
1563.33,79.0522,1563.42,148.227,1563.42,54.3498,1563.33,133.401,1563.42,113.641,1563.33,49.4076,1563.45,41.9976,1563.33,61.7596,1562.84,69.2028,1563.33,138.341,1563.3,74.23565,1563.3,60.7025428571428,1563.3,115.228714285714,1563.3,150.1976,1563.3,69.8774571428571,1563.3,65.2184599999999,1563.3,245.388,1563.3,138.342666666667,1563.3,107.125390909091,1563.3,76.5819
1562.32,66.6876,1562.41,145.729,1562.41,49.3995,1562.32,106.206,1562.41,106.209,1562.32,59.2779,1562.44,37.0496,1562.32,51.8682,1561.83,71.6605,1562.32,121.026,1562.29,72.12225,1562.29,57.5165428571428,1562.29,113.619071428571,1562.29,145.23244,1562.29,67.0422285714286,1562.29,62.7363399999999,1562.29,245.344,1562.29,135.847,1562.29,106.207872727273,1562.29,75.7432666666666
1561.3,71.6139,1561.39,116.067,1561.39,59.2682,1561.3,106.186,1561.39,145.701,1561.3,46.9194,1561.43,37.0426,1561.3,69.1444,1560.82,61.7644,1561.3,106.186,1561.28,71.1209,1561.28,55.0339428571428,1561.28,110.245214285714,1561.28,157.05504,1561.28,65.2647857142857,1561.28,65.1935799999999,1561.28,246.948666666667,1561.28,125.942,1561.28,106.635327272727,1561.28,75.7310666666666
1560.29,71.6002,1560.38,143.204,1560.38,56.7879,1560.29,96.29,1560.38,138.266,1560.29,44.4415,1560.41,41.9736,1560.29,61.7243,1559.8,51.8721,1560.29,120.98,1560.27,71.3541,1560.27,50.7920714285714,1560.27,109.165571428571,1560.27,159.00224,1560.27,65.6051,1560.27,60.2443599999999,1560.27,235.374666666667,1560.27,128.387,1560.27,105.716781818182,1560.27,67.4867333333333
1559.28,71.5866,1559.37,162.926,1559.37,69.1199,1559.28,93.8032,1559.37,125.897,1559.28,49.3701,1559.4,44.4342,1559.28,51.8386,1558.79,51.862,1559.28,111.083,1559.25,69.48825,1559.25,52.1915142857143,1559.25,104.914428571429,1559.25,158.96936,1559.25,65.2399857142857,1559.25,57.7645799999999,1559.25,250.138666666667,1559.25,130.83,1559.25,105.246327272727,1559.25,71.5851333333333
1558.27,66.6369,1558.36,155.49,1558.36,64.1706,1558.27,103.657,1558.36,138.214,1558.27,44.4246,1558.39,39.4896,1558.27,59.2328,1557.78,46.9137,1558.27,86.3812,1558.24,70.3387,1558.24,53.9444714285714,1558.24,100.662214285714,1558.24,161.90076,1558.24,65.2273142857143,1558.24,57.7523799999999,1558.24,264.902,1558.24,128.339,1558.24,105.450781818182,1558.24,78.9756333333333
1557.25,71.5594,1557.34,125.849,1557.34,46.885,1557.25,88.8323,1557.34,140.655,1557.25,64.1567,1557.38,34.5468,1557.25,69.0918,1556.77,41.9673,1557.25,88.8323,1557.23,71.1892,1557.23,54.9901285714285,1557.23,99.2335,1557.23,176.678,1557.23,66.9742857142857,1557.23,60.7015199999999,1557.23,268.143333333333,1557.23,130.781333333333,1557.23,107.450872727273,1557.23,90.4775
1556.24,71.5458,1556.33,145.562,1556.33,61.679,1556.24,106.085,1556.33,148.03,1556.24,66.6116,1556.36,37.0074,1556.24,61.6774,1555.75,32.0865,1556.24,93.7496,1556.21,69.81975,1556.21,57.0918428571428,1556.21,96.7487857142857,1556.21,176.6404,1556.21,66.9620714285714,1556.21,58.22174,1556.21,274.668666666667,1556.21,129.933,1556.21,105.861763636364,1556.21,83.8824
1555.23,71.5321,1555.32,120.868,1555.32,81.4008,1555.23,103.598,1555.32,143.068,1555.23,51.7991,1555.35,29.6003,1555.23,71.5321,1554.74,29.6125,1555.23,81.3986,1555.2,68.57305,1555.2,59.5490714285714,1555.2,92.1498571428572,1555.2,187.46028,1555.2,67.6560714285714,1555.2,61.6652399999999,1555.2,284.482666666667,1555.2,132.377,1555.2,103.601763636364,1555.2,89.6204
1554.21,39.4585,1554.3,110.98,1554.3,56.723,1554.21,106.045,1554.3,177.568,1554.21,41.9246,1554.34,29.5946,1554.21,71.5185,1553.73,32.074,1554.21,73.9846,1554.19,69.669,1554.19,59.5377857142857,1554.19,86.3200714285714,1554.19,203.20468,1554.19,69.4043857142857,1554.19,64.6136399999999,1554.19,272.926666666667,1554.19,123.309666666667,1554.19,101.791090909091,1554.19,87.1368333333333
1553.2,54.2451,1553.29,118.356,1553.29,56.7122,1553.2,113.421,1553.29,202.191,1553.2,49.3137,1553.32,44.3835,1553.2,69.0392,1552.71,44.4016,1553.2,98.6274,1553.17,68.66925,1553.17,64.4602428571428,1553.17,79.2585714285715,1553.17,215.00368,1553.17,69.0396428571429,1553.17,65.5872999999999,1553.17,258.078666666667,1553.17,121.640333333333,1553.17,100.649272727273,1553.17,94.5188666666666
1552.18,64.0956,1552.28,135.59,1552.28,69.0278,1552.18,88.7477,1552.28,170.104,1552.18,51.7695,1552.31,44.375,1552.18,71.4912,1551.7,59.1907,1552.18,108.469,1552.16,68.03955,1552.16,65.8559,1552.16,76.6025714285715,1552.16,217.9242,1552.16,69.0274142857143,1552.16,67.5450999999999,1552.16,236.660666666667,1552.16,129.832666666667,1552.16,99.9563636363636,1552.16,84.6400333333333
1551.17,71.4776,1551.26,135.564,1551.26,49.2962,1551.17,83.8013,1551.26,202.114,1551.17,61.6186,1551.29,34.5073,1551.17,83.8013,1550.69,59.1792,1551.17,88.7308,1551.14,68.76695,1551.14,64.0850714285714,1551.14,70.9539285714286,1551.14,222.814,1551.14,68.3109,1551.14,68.5193399999999,1551.14,262.902666666667,1551.14,143.775666666667,1551.14,101.504972727273,1551.14,87.0878666666666
1550.16,56.6783,1550.25,110.895,1550.25,41.8937,1550.16,81.321,1550.25,167.575,1550.16,73.9282,1550.28,64.0727,1550.16,59.1426,1549.67,41.9105,1550.16,88.7138,1550.13,68.38475,1550.13,64.0723571428571,1550.13,66.8901428571429,1550.13,218.83316,1550.13,65.8311,1550.13,69.9855799999999,1550.13,271.067333333333,1550.13,148.678333333333,1550.13,99.6923454545455,1550.13,91.1764
1549.14,59.1313,1549.23,115.802,1549.23,54.2051,1549.14,101.016,1549.23,194.646,1549.14,68.9865,1549.26,32.0303,1549.14,78.8417,1548.66,29.5781,1549.14,78.8417,1549.12,66.03055,1549.12,65.8166142857142,1549.12,63.8843571428572,1549.12,204.00808,1549.12,66.1706285714286,1549.12,69.4802999999999,1549.12,282.518666666667,1549.12,133.87,1549.12,100.567618181818,1549.12,96.0889666666666
1548.13,46.8033,1548.22,140.414,1548.22,44.3411,1548.13,103.46,1548.22,241.413,1548.13,51.73,1548.25,39.4143,1548.13,71.4366,1547.64,24.6436,1548.13,76.3633,1548.1,64.04765,1548.1,68.2672428571428,1548.1,59.82515,1548.1,189.1902,1548.1,66.5110428571429,1548.1,67.0047199999999,1548.1,262.757333333333,1548.1,124.810333333333,1548.1,99.4278363636364,1548.1,92.7872333333333
1547.11,61.5715,1547.2,115.757,1547.2,44.3327,1547.11,88.663,1547.2,233.978,1547.11,59.1087,1547.23,46.7956,1547.11,86.2001,1546.63,27.1028,1547.11,83.7373,1547.09,63.296,1547.09,68.6075857142857,1547.09,57.8789357142857,1547.09,181.2724,1547.09,65.0899,1547.09,63.5424799999999,1547.09,264.346666666667,1547.09,115.753666666667,1547.09,99.8549272727273,1547.09,87.0213333333333
1546.1,56.635,1546.19,125.585,1546.19,29.5495,1546.1,81.2589,1546.19,248.708,1546.1,51.7102,1546.22,56.6364,1546.1,68.9469,1545.61,32.0243,1546.1,73.8717,1546.07,65.00655,1546.07,67.5401571428571,1546.07,57.3402928571429,1546.07,166.46148,1546.07,63.3198142857143,1546.07,63.0379399999999,1546.07,257.730666666667,1546.07,118.196,1546.07,99.1628363636364,1546.07,82.0805333333333
1545.08,59.0861,1545.17,120.637,1545.17,41.8537,1545.08,91.091,1545.17,283.128,1545.08,49.2384,1545.2,51.7016,1545.08,71.3957,1544.6,29.5552,1545.08,78.7814,1545.05,65.1172,1545.05,65.0655142857143,1545.05,56.2730785714286,1545.05,163.47248,1545.05,60.4955428571429,1545.05,60.5637599999999,1545.05,264.248,1545.05,122.274333333333,1545.05,101.3814,1545.05,83.7055
1544.06,51.6904,1544.16,125.537,1544.16,54.1533,1544.06,91.0736,1544.16,342.15,1544.06,86.1507,1544.19,49.2302,1544.06,71.382,1543.58,39.3992,1544.06,73.8434,1544.04,65.59705,1544.04,65.0565714285714,1544.04,54.6810428571429,1544.04,157.53332,1544.04,59.7808857142857,1544.04,58.0909999999999,1544.04,252.709333333333,1544.04,124.712666666667,1544.04,102.9312,1544.04,80.4072333333333
1543.05,49.2195,1543.14,108.286,1543.14,56.6039,1543.05,95.9781,1543.14,339.624,1543.05,68.9073,1543.17,54.1429,1543.05,86.1342,1542.57,29.5437,1543.05,76.2903,1543.02,68.41505,1543.02,62.2329142857143,1543.02,52.9119714285715,1543.02,152.58404,1543.02,56.6049142857143,1543.02,56.1121399999999,1543.02,228.057266666667,1543.02,134.533333333333,1543.02,103.810163636364,1543.02,83.6737666666666
1542.03,78.7362,1542.12,83.6594,1542.12,49.2114,1542.03,78.7362,1542.12,401.073,1542.03,44.2891,1542.16,63.9748,1542.03,61.5126,1541.55,41.8454,1542.03,83.6572,1542.01,67.7878,1542.01,57.6490571428571,1542.01,51.8462571428572,1542.01,145.6652,1542.01,56.5921857142857,1542.01,51.6726599999999,1542.01,236.205933333333,1542.01,125.487,1542.01,103.119981818182,1542.01,82.8367666666666
1541.02,54.1207,1541.11,78.7231,1541.11,54.1222,1541.02,95.9413,1541.11,435.437,1541.02,41.8206,1541.14,41.8216,1541.02,83.6411,1540.54,31.9932,1541.02,83.6411,1540.99,66.66705,1540.99,51.3122571428571,1540.99,51.4858357142857,1540.99,144.65324,1540.99,56.9316285714286,1540.99,50.6772399999999,1540.99,252.555933333333,1540.99,127.102666666667,1540.99,102.653372727273,1540.99,79.5422333333333
1540,56.5699,1540.09,91.0062,1540.09,51.6522,1540,95.9229,1540.09,467.329,1540,68.8677,1540.12,46.7329,1540,81.1656,1539.52,31.987,1540,83.6251,1539.97,66.28575,1539.97,49.8958,1539.97,50.7738142857143,1539.97,136.75264,1539.97,54.4607428571429,1539.97,48.2077799999999,1539.97,291.868666666667,1539.97,128.715333333333,1539.97,102.184918181818,1539.97,73.7883
1538.98,68.8545,1539.07,118.039,1539.07,61.4789,1538.98,88.5273,1539.07,491.831,1538.98,51.6409,1539.11,44.2648,1538.98,93.4454,1538.5,39.3609,1538.98,90.9863,1538.96,64.79815,1538.96,48.4800857142857,1538.96,50.0610285714286,1538.96,132.79128,1538.96,54.4508285714286,1538.96,49.1811199999999,1538.96,277.061333333333,1538.96,136.889333333333,1538.96,103.953272727273,1538.96,66.3959333333333
1537.97,71.2999,1538.06,103.265,1538.06,44.2563,1537.97,83.593,1538.06,474.526,1537.97,68.8413,1538.09,39.3389,1537.97,90.9689,1537.49,41.8128,1537.97,110.638,1537.94,64.04705,1537.94,47.0651142857143,1537.94,47.5924642857143,1537.94,136.69904,1537.94,55.4954285714286,1537.94,51.6298399999999,1537.94,254.062,1537.94,140.142,1537.94,104.154818181818,1537.94,66.3827333333333
1536.95,63.9118,1537.04,113.078,1537.04,58.9971,1536.95,81.1188,1537.04,462.144,1536.95,76.2026,1537.07,54.0806,1536.95,108.158,1536.47,31.9683,1536.95,76.2026,1536.92,65.3867,1536.92,47.4071142857143,1536.92,46.7065642857143,1536.92,134.7078,1536.92,54.7826571428571,1536.92,53.0961399999999,1536.92,240.898666666667,1536.92,134.379333333333,1536.92,106.145236363636,1536.92,70.4661333333333
1535.93,56.5265,1536.02,95.8518,1536.02,46.697,1535.93,93.3916,1536.02,437.478,1535.93,61.4419,1536.06,36.8661,1535.93,115.511,1535.45,31.962,1535.93,113.053,1535.91,64.3909,1535.91,50.2053142857142,1535.91,45.6439642857143,1535.91,135.66312,1535.91,54.4223142857143,1535.91,55.0506599999999,1535.91,229.384666666667,1535.91,124.524666666667,1535.91,105.900781818182,1535.91,69.6347999999999
1534.91,54.0585,1535.01,100.748,1535.01,49.1453,1534.91,90.9165,1535.01,371.047,1534.91,73.7161,1535.04,36.859,1534.91,132.689,1534.44,31.9558,1534.91,105.66,1534.89,64.01035,1534.89,49.4928,1534.89,43.8794642857143,1534.89,144.4802,1534.89,53.0062571428571,1534.89,56.5159199999999,1534.89,235.892666666667,1534.89,116.308666666667,1534.89,104.988254545455,1534.89,72.0783333333333
1533.9,56.5048,1533.99,108.099,1533.99,44.2223,1533.9,88.4423,1533.99,346.408,1533.9,68.7885,1534.02,17.1976,1533.9,120.38,1533.42,29.4919,1533.9,100.726,1533.87,64.9813,1533.87,53.3450285714285,1533.87,43.3445857142857,1533.87,143.47332,1533.87,52.2924571428571,1533.87,54.0492799999999,1533.87,229.294,1533.87,117.921666666667,1533.87,104.073527272727,1533.87,64.6944333333333
1532.88,58.9502,1532.97,95.7966,1532.97,44.2138,1532.88,83.5128,1532.97,309.497,1532.88,63.8627,1533,22.1069,1532.88,127.725,1532.4,31.9433,1532.88,108.075,1532.85,63.7405,1532.85,53.6858142857143,1532.85,41.2316928571429,1532.85,146.39136,1532.85,52.6337,1532.85,52.5647399999999,1532.85,247.262666666667,1532.85,121.175666666667,1532.85,104.724363636364,1532.85,63.8639999999999
1531.86,81.0409,1531.95,85.9548,1531.95,44.2053,1531.86,73.6736,1531.95,294.702,1531.86,66.3062,1531.98,34.3819,1531.86,137.524,1531.38,31.9371,1531.86,100.687,1531.84,62.62275,1531.84,53.6763714285714,1531.84,38.7676285714286,1531.84,154.22324,1531.84,55.0781571428571,1531.84,55.9920799999999,1531.84,258.673333333333,1531.84,126.064,1531.84,104.484318181818,1531.84,58.1202666666666
1530.84,54.0169,1530.93,95.7597,1530.93,31.9199,1530.84,103.123,1530.93,260.27,1530.84,71.2041,1530.97,27.0091,1530.84,108.034,1530.37,29.4746,1530.84,73.6594,1530.82,63.59235,1530.82,56.4718571428571,1530.82,38.9348785714286,1530.82,153.21316,1530.82,56.1199142857143,1530.82,54.5066999999999,1530.82,256.992666666667,1530.82,125.220333333333,1530.82,106.472863636364,1530.82,65.4739333333333
1529.82,66.2807,1529.92,88.3766,1529.92,58.9177,1529.82,83.4646,1529.92,211.122,1529.82,78.5549,1529.95,27.0039,1529.82,144.836,1529.35,39.2918,1529.82,78.5549,1529.8,63.5805,1529.8,57.8643571428571,1529.8,40.3295142857143,1529.8,150.23444,1529.8,57.1614571428571,1529.8,55.9691199999999,1529.8,256.941333333333,1529.8,136.652,1529.8,107.122836363636,1529.8,67.0988666666666
1528.81,63.8136,1528.9,90.814,1528.9,53.9975,1528.81,83.4485,1528.9,184.082,1528.81,68.7223,1528.93,36.8165,1528.81,95.7203,1528.33,31.9184,1528.81,78.5398,1528.78,63.6909,1528.78,57.5011714285714,1528.78,38.7441,1528.78,149.22944,1528.78,58.9046,1528.78,56.4512999999999,1528.78,247.072,1528.78,144.806666666667,1528.78,105.541690909091,1528.78,63.8156666666666
1527.79,66.2552,1527.88,98.1584,1527.88,63.8029,1527.79,100.61,1527.88,169.323,1527.79,78.5246,1527.91,24.5396,1527.79,130.056,1527.31,22.093,1527.79,78.5246,1527.76,63.9243,1527.76,57.8415857142857,1527.76,38.5608857142857,1527.76,150.1794,1527.76,58.5433714285714,1527.76,57.9131599999999,1527.76,248.664,1527.76,144.781666666667,1527.76,103.290772727273,1527.76,61.3471333333333
1526.77,61.3356,1526.86,110.407,1526.86,66.2441,1526.77,78.5095,1526.86,169.291,1526.77,73.6027,1526.89,34.3488,1526.77,120.218,1526.29,17.1801,1526.77,85.8698,1526.74,65.01585,1526.74,59.5816714285714,1526.74,38.7279928571429,1526.74,151.12916,1526.74,57.1308714285714,1526.74,58.3908799999999,1526.74,242.072,1526.74,145.570333333333,1526.74,102.600136363636,1526.74,62.9701333333333
1525.75,61.3237,1525.84,115.292,1525.84,76.0434,1525.75,85.8532,1525.84,159.446,1525.75,85.8532,1525.87,34.3422,1525.75,95.665,1525.27,22.0844,1525.75,63.7767,1525.72,67.0869,1525.72,60.9721428571428,1525.72,40.4731785714286,1525.72,156.00572,1525.72,56.0702857142857,1525.72,58.3795199999999,1525.72,250.198666666667,1525.72,134.913,1525.72,100.794681818182,1525.72,64.5956333333333
1524.73,63.7644,1524.82,98.1016,1524.82,31.883,1524.73,98.099,1524.82,156.963,1524.73,85.8367,1524.85,34.3355,1524.73,93.1941,1524.26,24.5334,1524.73,83.3842,1524.7,68.1783,1524.7,63.0636,1524.7,42.5677071428572,1524.7,144.20712,1524.7,54.6564285714285,1524.7,54.9359999999999,1524.7,261.597333333333,1524.7,134.888,1524.7,99.6601818181819,1524.7,61.3125666666666
1523.71,83.3681,1523.8,83.3703,1523.8,53.9455,1523.71,105.436,1523.8,132.412,1523.71,107.888,1523.83,41.6851,1523.71,105.436,1523.24,29.4343,1523.71,93.1761,1523.68,68.9012,1523.68,61.6504857142857,1523.68,42.7344642857143,1523.68,146.14528,1523.68,53.5948142857143,1523.68,56.8878599999999,1523.68,250.109333333333,1523.68,125.052666666667,1523.68,99.8649,1523.68,58.8477666666666
1522.69,95.6097,1522.78,102.967,1522.78,56.3867,1522.69,90.7066,1522.78,120.128,1522.69,112.77,1522.81,36.7739,1522.69,68.6428,1522.22,31.8809,1522.69,58.8367,1522.66,70.48185,1522.66,62.3391571428571,1522.66,43.4252642857143,1522.66,145.13288,1522.66,51.1333428571428,1522.66,55.4061399999999,1522.66,240.252,1522.66,125.029,1522.66,96.7274363636364,1522.66,67.0075666666666
1521.67,93.1401,1521.76,115.203,1521.76,49.0224,1521.67,78.4338,1521.76,139.714,1521.67,107.846,1521.79,39.2179,1521.67,90.6891,1521.2,31.8746,1521.67,80.8849,1521.64,70.4687,1521.64,62.3268428571428,1521.64,46.91835,1521.64,138.24036,1521.64,50.7720285714286,1521.64,53.9228199999999,1521.64,236.933333333333,1521.64,120.102666666667,1521.64,96.7075272727273,1521.64,71.0800333333333
1520.65,102.924,1520.74,110.279,1520.74,58.8155,1520.65,85.7704,1520.74,137.236,1520.65,115.177,1520.77,19.6052,1520.65,68.6163,1520.18,22.0627,1520.65,63.7151,1520.62,67.514,1520.62,63.7159571428571,1520.62,48.6599214285715,1520.62,134.28876,1520.62,50.7616142857143,1520.62,52.9315999999999,1520.62,243.426,1520.62,124.979333333333,1520.62,98.0263454545455,1520.62,71.0681999999999
1519.63,112.705,1519.72,98.0069,1519.72,61.2543,1519.63,78.4035,1519.72,124.959,1519.63,159.257,1519.75,39.2027,1519.63,88.2039,1519.16,19.6075,1519.63,66.1529,1519.6,69.09305,1519.6,61.9531571428571,1519.6,50.2258214285714,1519.6,143.08588,1519.6,51.4517714285714,1519.6,57.3320599999999,1519.6,243.378666666667,1519.6,133.121333333333,1519.6,95.7783818181819,1519.6,59.6214
1518.61,120.032,1518.7,105.337,1518.7,66.1419,1518.61,95.5358,1518.7,127.384,1518.61,129.831,1518.73,41.6449,1518.61,58.7912,1518.14,36.7568,1518.61,75.9387,1518.58,69.8145,1518.58,61.5910857142857,1518.58,51.9662642857143,1518.58,151.87652,1518.58,53.5417142857143,1518.58,58.3006399999999,1518.58,244.962,1518.58,140.446333333333,1518.58,92.6432818181819,1518.58,48.9941333333333
1517.59,117.56,1517.68,95.5198,1517.68,66.1291,1517.59,61.229,1517.68,120.012,1517.59,132.255,1517.71,26.9415,1517.59,83.2715,1517.12,31.8496,1517.59,80.8223,1517.56,69.9232,1517.56,62.6278,1517.56,51.0828285714286,1517.56,139.11448,1517.56,52.1316285714286,1517.56,60.7388999999999,1517.56,243.285333333333,1517.56,131.441,1517.56,92.4033090909091,1517.56,48.9823
1516.57,132.229,1516.66,110.194,1516.66,48.975,1516.57,66.1146,1516.66,132.233,1516.57,93.0501,1516.69,19.59,1516.57,68.5633,1516.1,29.3939,1516.57,78.358,1516.54,70.522,1516.54,62.6169,1516.54,52.9971714285714,1516.54,138.1098,1516.54,54.5689428571428,1516.54,57.3001999999999,1516.54,244.87,1516.54,133.860666666667,1516.54,93.0529545454546,1516.54,48.1576999999999
1515.55,146.893,1515.64,95.4828,1515.64,58.7587,1515.55,75.8946,1515.64,107.724,1515.55,88.1357,1515.67,29.3793,1515.55,70.9982,1515.08,26.9391,1515.55,61.2053,1515.52,73.4464,1515.52,64.0027428571428,1515.52,54.2103857142857,1515.52,140.03916,1515.52,56.6581428571428,1515.52,54.3530599999999,1515.52,241.556,1515.52,137.914,1515.52,92.8097727272728,1515.52,57.1247
1514.53,146.864,1514.62,112.599,1514.62,68.5385,1514.53,66.089,1514.62,122.39,1514.53,97.9096,1514.65,19.5824,1514.53,63.6412,1514.05,39.1765,1514.53,73.4322,1514.5,75.02235,1514.5,61.8935714285714,1514.5,52.8013571428572,1514.5,145.883,1514.5,55.5988142857143,1514.5,52.3832999999999,1514.5,234.986,1514.5,142.787333333333,1514.5,92.5680454545455,1514.5,52.2183
1513.5,110.127,1513.6,80.7619,1513.6,66.0779,1513.5,78.3125,1513.6,134.603,1513.5,68.5234,1513.63,22.026,1513.5,80.7598,1513.03,26.9285,1513.5,53.8398,1513.48,77.57715,1513.48,61.5318285714285,1513.48,52.7912142857143,1513.48,140.95716,1513.48,52.4437142857143,1513.48,55.3070199999999,1513.48,244.725333333333,1513.48,133.786,1513.48,93.4386363636364,1513.48,55.4726333333333
1512.48,139.467,1512.57,97.8742,1512.57,85.6399,1512.48,80.7441,1512.57,127.236,1512.48,105.212,1512.61,29.3622,1512.48,63.6166,1512.01,22.0281,1512.48,88.0845,1512.46,80.6206,1512.46,61.1711,1512.46,51.03405,1512.46,156.59164,1512.46,51.3852571428571,1512.46,53.8271799999999,1512.46,246.308,1512.46,121.525333333333,1512.46,94.7534454545455,1512.46,57.0902333333333
1511.46,102.745,1511.55,100.302,1511.55,73.3914,1511.46,102.745,1511.55,136.997,1511.46,80.7284,1511.58,34.2493,1511.46,80.7284,1510.99,29.365,1511.46,78.2821,1511.43,86.1089,1511.43,62.2070571428571,1511.43,50.4994785714286,1511.43,160.47956,1511.43,50.3260571428571,1511.43,54.7967999999999,1511.43,260.943333333333,1511.43,119.870666666667,1511.43,94.739690909091,1511.43,64.4187666666666
1510.44,112.509,1510.53,88.0526,1510.53,88.0526,1510.44,92.942,1510.53,127.187,1510.44,78.2669,1510.56,29.3509,1510.44,58.7002,1509.97,19.5728,1510.44,70.9294,1510.41,90.25005,1510.41,61.1456857142857,1510.41,52.23745,1510.41,165.339,1510.41,51.7133857142857,1510.41,58.2120599999999,1510.41,252.737333333333,1510.41,116.585333333333,1510.41,94.7197818181819,1510.41,63.5936666666666
1509.42,95.3693,1509.51,97.8173,1509.51,66.0267,1509.42,73.361,1509.51,124.717,1509.42,68.4703,1509.54,26.8997,1509.42,68.4703,1508.95,29.3534,1509.42,78.2518,1509.39,91.57845,1509.39,63.5787142857142,1509.39,51.5280214285715,1509.39,170.19352,1509.39,51.0018285714286,1509.39,56.7349599999999,1509.39,244.538,1509.39,126.343,1509.39,95.8107818181819,1509.39,60.3195666666666
1508.39,92.9059,1508.48,90.4634,1508.48,85.5735,1508.39,88.0161,1508.48,122.248,1508.39,66.0121,1508.52,24.4496,1508.39,56.2325,1507.92,31.7933,1508.39,78.2366,1508.37,95.228,1508.37,64.9607571428571,1508.37,49.2472071428572,1508.37,178.96328,1508.37,49.5946285714285,1508.37,53.7875199999999,1508.37,246.119333333333,1508.37,134.467666666667,1508.37,97.3471090909091,1508.37,57.0470333333333
1507.37,70.8881,1507.46,105.113,1507.46,88.0014,1507.37,75.777,1507.46,129.558,1507.37,58.666,1507.49,36.6672,1507.37,65.9993,1506.9,29.3419,1507.37,70.8881,1507.34,97.1659,1507.34,70.5352571428571,1507.34,48.53995,1507.34,180.88388,1507.34,51.6791285714285,1507.34,53.2879199999999,1507.34,236.294666666667,1507.34,131.186333333333,1507.34,99.5533818181819,1507.34,53.7789333333333
1506.35,85.538,1506.44,90.4283,1506.44,87.9843,1506.35,85.538,1506.44,144.196,1506.35,63.5425,1506.47,24.4401,1506.35,63.5425,1505.88,17.1127,1506.35,83.0941,1506.32,97.6354,1506.32,74.0127142857142,1506.32,46.9595142857143,1506.32,187.6958,1506.32,54.4644142857143,1506.32,55.7214199999999,1506.32,241.137333333333,1506.32,118.127,1506.32,100.424136363636,1506.32,51.3231
